grant_id,award_num,abstract,abstract_source,awardee_org,match_score,id_confidence
1028345,1524380,"This project uses a comprehensive set of empirical and design-based methods to strengthen our scientific understanding of technology-mediated practices that bridge local community engagement and administration. This research will result in empirical insights and novel software systems that will guide the design of practical, scalable, and usable technologies that connect community-based participation with policy making and local governance. It will also provide an empirical basis for understanding how new forms of deliberation and management can be integrated into practices and procedures designed to engender accountability and broad access to policy development and local government.  The research will contribute to the design of cyber-human systems that support digital democracy through the design of technology to mediate interaction with constituents in order to enable broad participation, and integrating robust communication tools into daily work practices to facilitate a more effective and efficient workplace.

The specific steps of the research are to: 1. Develop qualitative insight into the cooperative work practices of urban policy making, paying particular attention to information sharing and sense-making practices in both the community at large and members of local government. 2. Develop experimental interfaces to support information sharing and sense-making derived from the qualitative insights of cooperative work practices and evaluate and compare these interfaces over iterative deployments. 3. Develop a design framework for computer-supported community engagement and validate the design framework through summative evaluation. Understanding how to design systems for community engagement that incorporate cooperative work practices with novel forms of data production, new modes of community participation, and innovations in cooperative work has direct implications for complementing the goals of digital democracy, but also for participation in scientific, medical, educational and other domains where the integration of broad public involvement through crowdsourcing and citizen-based initiatives is driving innovation.",nsf_api,Georgia Tech Research Corporation,100.0,exact
1028709,1537824,"This collaborative project will research restoration of connectivity of interdependent road and service networks under uncertainty and learning. Real-life applications include post-disaster debris clearance to enable disaster response activities and interdependent infrastructure recovery and repair after a disruption. For example, when the road network is (partially) disrupted, edges (roads) need to be restored (e.g., through repair and debris clearance). The goal is to establish connectivity between supply and demand nodes in a timely manner to satisfy demand. Under uncertainty (about network conditions, and supply-demand levels), decision-making can be improved by collecting situational spatial data. However, data collection consumes time and resources. Furthermore, a common set of resources may perform both restoration and learning activities. Hence, under resource and time constraints, decisions on dynamically prioritizing edge recovery and resource allocation between recovery and learning are crucial for operational efficiency and effectiveness. This project considers the trade-off between learning and restoration activities, and decisions on (equitable and timely) resource allocation and frequency of information updates. The project will leverage the outreach network established by the Center for Health and Humanitarian Systems at Georgia Tech to disseminate results and interact with practitioners during project execution.

Previous research on network connectivity in stochastic networks with learning is limited. If successful, this project will introduce network repair models that are characterized by limited resources, uncertainty, ability to reduce uncertainty by deploying resources, and the need to maintain fairness in service access. It will contribute to a deeper understanding of how to solve dynamic multi-stage decision problems in stochastic networks that offer an opportunity to update information and in which learning and recovery actions share the same resources. This research will lead to efficient solution approaches for finding optimal or near-optimal solutions. The research team will perform structural analysis of underlying problems on simple networks, evaluate different information update mechanisms, and use those to derive insights and generate customized solutions.",nsf_api,Northeastern University,100.0,exact
1028856,1462774,"Wind turbine blades continue to grow in length to extract more energy from the wind. This trend results in more flexible blades that are more susceptible to flow-induced instabilities, which can lead to sudden and catastrophic failures. The onset of these dynamic instabilities can be altered by the inherent uncertainties in the system, and is dangerously close to the wind turbine's designed operational speed. This poses a threat to the integrity of the system. Being able to control these instabilities is critical for the successful operation of future wind turbine blades. The goal of this project is to examine and understand appropriate methodologies to actively control nonlinear flow-induced instabilities of large wind turbine blades, considering their inherent stochastic nature. This project will support the ability to design and operate larger, more flexible wind turbine blades, which will eventually increase energy capture and reduce the cost of energy offshore wind. This research is timely since the current energy plan of the United States strongly emphasizes the need for alternative energy production from sources such as offshore wind energy. The findings of this research will be disseminated at different levels by creating new modules for different courses, hosting high school classes, and increasing research opportunities for students.

This research will consider a fully-coupled continuous fluid-structure interaction model of the flexible, rotating blades, accounting for varying blade shapes and cross-sections, as well as bending and torsional properties. We will use this nonlinear model to examine the effect of a number of non-deterministic system parameters on the onset of flow-induced instabilities, using perturbation methods as well as stochastic calculus, and to investigate strategies to actively control these flow-induced instabilities using advances in bifurcation control, probabilistic robustness and multivariable robust control. The Intellectual Merit of this project lies in a unified methodology to advance the fundamental understanding and analysis of control strategies for large wind-turbine systems, which involve the interaction of a flexible structure (the blade) and unsteady flow. These systems contain combined nonlinearities from the structure, the fluid flow around it, and the interaction between the fluid and the structure. This research is transformative because it provides fundamental insights into the underlying physics and control of nonlinear stochastic fluid-structure interaction systems with non-uniform properties, including future wind turbine blades, by combining several different areas of expertise.",nsf_api,Northeastern University,100.0,exact
1029285,1459706,"The impacts of recent and future human-caused increases in atmospheric CO2 on the acidity (pH) of shallow cold-water marine environments (a process known as ""ocean acidification""), and on the organisms that inhabit them, are poorly understood. This is due, in part, to the difficulty in reconstructing past changes in ocean chemistry in these remote environments.  This research seeks to develop and apply a technique to reconstruct past seawater pH from boron isotope signatures in long-lived crustose coralline alga that are widespread throughout shallow, cold-water marine environments. In addition, the research will evaluate the impact of changing seawater pH on the growth rate of these ecologically important organisms, which are thought to be particularly vulnerable to ocean acidification because of the high magnesium content of their skeleton.  Overall, this project will advance understanding of ocean acidification in shallow, cold-water environments, and provide key information to evaluate the impact that changes in ocean pH have had on organisms inhabiting these environments.   The outcomes of this work will provide important information to policy makers and legislators seeking to mitigate the negative effects of rising atmospheric CO2 on these fragile, high-latitude marine ecosystems. 

Funding supports a graduate student, numerous undergraduate researchers, and a new collaboration between two early career faculty members. Outreach includes mentoring high school students from groups underrepresented in the sciences through the Scripps College Academy and production of an educational film on the biological impacts of ocean acidification. The research team will strengthen international ties through collaboration with Canadian and UK scientists, while helping maintain US-based scientists at the forefront of this important sub-field of ocean acidification research. 

The work plan includes three main parts: (1) developing the first laboratory-derived and field-verified calibration of the delta11B-proxy of paleoseawater pH for coralline algae, (2) generating the first high-resolution, multi-centennial dataset of high-latitude seawater pH before (ca. 1365 to 1760 AD; i.e., ""baseline"") and after (ca. 1760 AD to present; i.e., ""anthropogenic signal"") the Industrial Revolution, and (3) evaluating the impact of anthropogenic ocean acidification on the linear extension, density, and ultrastructure of skeletons produced by an ecologically important, habitat-forming coralline red alga.  The associated objectives are: (1) to provide a new tool for reconstructing paleo-seawater pH, (2) to generate historical records of ocean acidification that would elucidate the rate and magnitude of high-latitude ocean acidification that could be used to verify predictive models, and (3) to establish empirical relationships between ocean acidification and coralline algal calcification that would inform predictions of future impacts of ocean acidification on high-latitude marine calcifiers.",nsf_api,Northeastern University,100.0,exact
1029946,1458150,"Rocky intertidal habitats in the Gulf of Maine (GoM) provide a model system to examine the structure and dynamics of natural communities. Throughout the Gulf of Maine, the same species are often found in these habitats but community structure, dynamics and productivity differ markedly among 3 distinct regions (southern, central and northern GoM). Past influential work, conducted primarily in the southern and central GoM, focused on the local processes driving intertidal community structure but produced very different conceptual models of how these communities are structured. This project examines whether regional differences in rocky shore community processes are driven by differences in recruitment that are shaped by regional variation in temperature and food availability and nearshore coastal oceanography. This project will improve the understanding of how large-scale environmental forces interact with local processes to control the distribution of species and the structure and dynamics of these communities. Understanding the interaction between processes operating at different scales is fundamentally important to developing more reliable models that can be used to predict community dynamics. In addition, data resulting from this project will have important implications for regional dynamics in commercially important species and for ecosystem and fisheries management within the GoM. Students and postdoctoral researchers will be supported and trained as part of this interdisciplinary project. 

The overarching hypothesis of this project is that regional differences in community-level processes are driven by very different patterns of population connectivity and recruitment in a few key species and that these differences are ultimately caused by regional variation in temperature and food availability and mediated by physical larval transport processes. Hence, the project will test the following hypotheses with manipulative field experiments, field sampling, connectivity estimates, and integrative modeling: 1) Locally-dispersing species dominate dynamics in regions with a net export of planktonic larvae (Northern GoM), while species with planktonic larvae dominate the dynamics in regions with high settlement and extensive connectivity among populations (Southern GoM). 2) Settlement density of species with planktonic larvae increases from northern to southern regions in accord with regional variation in food availability. 3) Population connectivity varies greatly among regions, with regions differing in the degree to which they are self-seeded or serve as larval sources vs. sinks; self-seeding leads to relatively localized population dynamics in the middle portion of the GoM. 4) Patterns of population connectivity are driven by physical transport processes and can be represented by coupling basic larval behavior models with circulation models. At 18 different sites in the GoM across ~ 600 km, surveys will evaluate variation in recruitment, food availability and secondary productivity and experiments will assess community processes in wave-exposed and sheltered habitats. The project will use hydrographic, current profile, and larval vertical distribution surveys to collect data for coupled larval/circulation models. Population connectivity will be both modeled and empirically evaluated (for one species) using elemental fingerprinting. A spatially explicit metacommunity model will integrate across all project components and test the relative importance of regional and local processes in controlling community organization and dynamics.",nsf_api,Northeastern University,100.0,exact
1030055,1457494,"Rivers and streams are the major conduits for transporting of Earth's carbon from the land to the oceans.  Much of the carbon is in a dissolved organic form, and it serves as food for aquatic microorganisms.  The challenge is that the chemical diversity of dissolved organic carbon is very great, and the genetic diversity of aquatic microbes is also immense.  Accordingly, this project will use state-of-the art genomic methods to study the diversity and specific functions of these microorganisms.  The results will fill a critical gap in understanding the specific metabolic capabilities of these microbes and how they carry out the key ecosystem function of transforming and metabolizing highly complex, riverborne dissolved organic carbon.  The data that will be collected are important for predicting the impacts of land-use change, nutrient use, and shifting climate on freshwater quality across the USA.  The research involves a collaboration with the Yale Peabody Museum Evolution program for inner-city New Haven high-school students to train interns and develop an interactive museum exhibit on U.S. rivers. The project will also train a postdoctoral researcher, and undergraduate and graduate students, including members of underrepresented groups in science.

The goal of the project is to describe interactions and feedbacks between watershed diversity, microbial functional diversity, and dissolved organic matter (DOM) chemistry in 36 large U.S. rivers, and to experimentally link gene expression with DOM degradation in five of them (the Altamaha, Columbia, Mississippi, St. Lawrence and Yukon). River sampling will be conducted in collaboration with a U.S. Geological Survey stream network. This research will address the concept that microbial genetic mechanisms in river ecosystems are closely linked to climate and landscape features that control river environmental conditions, particularly DOM quality. This concept implies that microbial function is shaped by DOM composition, climate, and river chemistry. These shaping forces alter the functional genetic capabilities required for competitive success within riverine microbial communities, and, thus, drive shifts in functional gene expression and phylogenetic composition, that, in turn, increase the efficiency of DOM metabolism and biogeochemical processes. Three hypotheses are to be tested: (1) the functional genetic composition and gene expression patterns of riverine microbial communities are correlated with the composition of riverine DOM; (2) community gene expression patterns vary predictably in response to shifts in the available forms of DOM; and, (3) the composition of riverine bacterial communities correlates with the composition of riverine DOM over space and time, and varies with watershed-specific climatic factors. The first hypothesis will be addressed with an empirical study of microbial community gene content (metagenomics), gene expression (metatranscriptomics), and DOM diversity (high-resolution analytical chemistry) during four seasons in five rivers that encompass a broad range of DOM composition. The second hypothesis will be addressed with an experimental study to identify active organisms and genes expressed by freshwater microbial metabolism. The third hypothesis will be addressed with an empirical study of microbes, DOM, and river chemistry in 36 major U.S. rivers. Statistical approaches being developed through a Microsoft-sponsored international working group (BioGeoChemistry Data System) will be applied to link microbial and DOM data.",nsf_api,University of Georgia Research Foundation Inc,100.0,exact
1030377,1522550,"This collaborative research project, consisting of four institutions (Rice, Yale, UIUC and Princeton) aims to continue the Physics of Living Systems Student Research Network (PoLS SRN). This network has been in existence for four years and has had a dramatic impact on many graduate students, both in the US and abroad, working on the application of physical science techniques to living systems. These students now can participate in a global community that can help deal with the many complex issues involved in conducting research in such a new and inherently multidisciplinary field. These issues range from proper training, to gaining a broad perspective, to accessing technical expertise that may not be available at their home institution. In addition to the obvious broader impacts related to training of a research workforce, there are other broad impacts of this plan. Via the interaction of one of the PoLS nodes (Rice) with the biomedical community in Houston, students and faculty will be exposed to possible avenues whereby physics can contribute to human health issues. Funds to attract  students from under-represented groups to network meetings will be available through the new funds administered by the newly proposed network coordinator. Also deas vetted by the PoLS SRN will be adapted to create student networks in other areas of science and engineering.

There is by now little disagreement with the general notion that concepts and methods from physics have been a critical contributor to the increased understanding of the living world, and that its importance will be growing as the scientific world moves toward an ever more quantitative and predictive form of biology. Thus, the physics community clearly needs to train a new generation of scientists who can lead this effort, scientists who have the right mix of physics/mathematics rigor and broad knowledge of living systems from molecular scales on up. The PoLS SRN aims at creating a community of graduate students who can collectively help themselves and their mentors accelerate and enhance this training process. This is being done by a mix of in-person and virtual modes of communication, and this proposal is a plan to continue and expand these efforts; it will reach more students, improve the social networking portals, and make use of the complementary research agendas of the different network nodes to provide broad technical expertise. Doing all of this, will boost the intellectual level of the entire research field and convince the best students that the Physics of Living Systems is truly the most exciting research frontier in 21st century science.

This project is being jointly supported by the Physics of Living Systems program in the Division of Physics, the Molecular Biophysics Cluster in the Division of Molecular and Cellular Biosciences, the Chemistry of Life Processes program in the Division of Chemistry, and the Cellular Dynamics and Function Program in the Division of Integrative Organismal Systems.",nsf_api,William Marsh Rice University,100.0,exact
1030491,1451253,"Iron (Fe) oxides are abundant in soils, sediments, and rocks. Like most minerals, Fe oxide minerals undergo transformation reactions as their surroundings change. These transformations can result in the incorporation or release of toxic trace elements, metals, and biological nutrients, which affect water quality. The transformations may also alter an oxide's isotopic composition, which is often used to reconstruct past environmental conditions on Earth. The proposed work will investigate a recently identified, insufficiently characterized Fe oxide transformation reaction: ""stable Fe oxide recrystallization"". This process involves a solid Fe oxide mineral that undergoes elemental and isotopic exchange with dissolved ions in solution under reducing conditions, which surprisingly has been shown to occur without any obvious changes in the oxide's structure, texture, or particle size. The goal of the proposed work is to determine how and under what conditions stable Fe oxide recrystallization occurs for two common Fe oxide minerals: goethite and magnetite. The outcomes of this project could fundamentally change our understanding of Fe oxide mineral reactions with important implications for earth surficial processes on both modern and ancient Earth.

To study this process, this interdisciplinary team will combine radioactive isotope tracer experiments with spectroscopic, high-resolution microscopic, and pore-scale analyses. This approach will allow us to track recrystallization rates, extents, and spatial distributions for several natural and synthetic Fe oxides with different particle sizes, trace element contents, and recrystallization histories. Achieving our research goal would lead to: (i) more effective groundwater remediation strategies by improving knowledge of how Fe oxides interact with toxic trace metals and radionuclides under a range of geochemical conditions; (ii) improved assessments of past environmental conditions on Earth by examining how Fe oxide isotopic signatures change over time; and (iii) insights into similar, poorly understood recrystallization processes observed for other minerals. In addition to disseminating results through the incorporation of this research into coursework and peer-reviewed publications, this project will support the implementation of an annual week-long summer camp program for grade 6-8 students - ""Science Unearthed: The Dirty Details"" - which will provide educational opportunities for children, STEM focused undergraduates, and K-12 teachers.",nsf_api,Northeastern University,100.0,exact
1030578,1341513,"Proposal Title: Collaborative Research:  Seasonal Sea Ice Production in the Ross Sea, Antarctica  (working title changed from submitted title)
Institutions: UT-San Antonio; Columbia University; Naval Postgraduate School; Woods Hole Oceanographic Institute; UC@Boulder

The one place on Earth consistently showing increases in sea ice area, duration, and concentration is the Ross Sea in Antarctica.  Satellite imagery shows about half of the Ross Sea increases are associated with changes in the austral fall, when the new sea ice is forming.  The most pronounced changes are also located near polynyas, which are areas of open ocean surrounded by sea ice. To understand the processes driving the sea ice increase, and to determine if the increase in sea ice area is also accompanied by a change in ice thickness, this project will conduct an oceanographic cruise to the polynyas of the Ross Sea in April and May, 2017, which is the austral fall.  The team will deploy state of the art research tools including unmanned airborne systems (UASs, commonly called drones), autonomous underwater vehicles (AUVs), and remotely operated underwater vehicles (ROVs).  Using these tools and others, the team will study atmospheric, oceanic, and sea ice properties and processes concurrently. A change in sea ice production will necessarily change the ocean water below, which may have significant consequences for global ocean circulation patterns, a topic of international importance. All the involved institutions will be training students, and all share the goal of expanding climate literacy in the US, emphasizing the role high latitudes play in the Earth's dynamic climate.

The main goal of the project is to improve estimates of sea ice production and water mass transformation in the Ross Sea. The team will fully capture the spatial and temporal changes in air-ice-ocean interactions when they are initiated in the austral fall, and then track the changes into the winter and spring using ice buoys, and airborne mapping with the newly commissioned IcePod instrument system, which is deployed on the US Antarctic Program's LC-130 fleet. The oceanographic cruise will include stations in and outside of both the Terra Nova Bay and Ross Ice Shelf polynyas. Measurements to be made include air-sea boundary layer fluxes of heat, freshwater, and trace gases, radiation, and meteorology in the air; ice formation processes, ice thickness, snow depth, mass balance, and ice drift within the sea ice zone; and temperature, salinity, and momentum in the ocean below. Following collection of the field data, the team will improve both model parameterizations of air-sea-ice interactions and remote sensing algorithms. Model parameterizations are needed to determine if sea-ice production has increased in crucial areas, and if so, why (e.g., stronger winds or fresher oceans).  The remote sensing validation will facilitate change detection over wider areas and verify model predictions over time.  Accordingly this project will contribute to the international Southern Ocean Observing System (SOOS) goal of measuring essential climate variables continuously to monitor the state of the ocean and ice cover into the future.",nsf_api,Woods Hole Oceanographic Institution,100.0,exact
1031574,1458158,"The health of numerous animal and plant hosts depends on the composition of their microbiome. Although the health of hosts is often linked to environmental factors that favor the growth of pathogenic microbes, the diversity of animal and plant microbiomes suggests that competition plays an important role in determining the frequency and severity of disease outbreaks. This project uses the endangered Caribbean staghorn coral as a model system to understand how the environment and microbial interactions controls the spread of White Band Disease (WBD), a bacterial disease that has decimated nearly 95% of Caribbean staghorn coral populations. A combination of manipulative experiments, field surveys and mathematical modeling will be used to determine how water temperature, microbial movement between- and microbial competition within coral hosts influence WBD incidence. By identifying the environmental and microbial drivers of WBD, this project will allow managers to (i) predict hotspots of vulnerability to WBD in space and time, and (ii) identify optimal strategies for restoring these once prominent members of Caribbean coral reef communities. This research will address important societal needs by cross-training graduate students in coral biology, microbial genetics, bioinformatics, mathematical modeling, computer programming and statistics. Results of this project will be integrated into undergraduate courses in genetics, ecological modeling and biostatistics in order to emphasize the importance of quantitative and interdisciplinary STEM training for addressing important questions in biology. Finally, a series of interactive web modules will be created to disseminate the results of this project beyond academic circles, including to Northeastern University's Marine Science Center K-12 outreach programs and the Smithsonian Tropical Research Institute's outreach programs in Panama.

There is growing recognition that the processes that structure microbial communities may scale up to explain disease outbreaks in their hosts. Despite the complexity of microbial communities, most studies to date have focused on resolving the direct relationship between the environment, the occurrence of pathogenic microbes, and the incidence of disease. However, the effects of microbial species interactions and dispersal on the emergence of host diseases remain largely unknown. This project will combine microbial genetics and mathematical modeling to understand the relative influence of the environment, species interactions and dispersal on the structure of microbial communities and the dynamics of disease in their coral hosts. This research uses the endangered Caribbean staghorn coral (Acropora cervicornis) and White Band Disease (WBD) as a model host-pathogen system. This once dominant, reef-building coral was decimated by WBD, prompting its listing as an endangered species. Recent work in this system suggests that (i) bacteria are the cause of WBD, (ii) the microbial community living within the host can produce antibiotic compounds that suppress pathogenic bacteria, and (iii) temperature increase promotes infection and reduces the production of antibiotic compounds. These findings suggest that the interplay between the environment and host-associated microbial species determines the structure of the microbial community and the health of the coral host. To disentangle these processes, a multi-factorial transmission experiment will be conducted to understand the direct and indirect effects of temperature, pathogen exposure, and microbial community complexity on disease dynamics. To determine how these results scale up to natural coral reefs, a spatial coral-microbial model will be fitted to field survey data. This fitted model will elucidate how seasonal temperature variation and microbial dispersal jointly influence coral disease outbreaks and the structure of coral-microbial communities across spatial scales. The proposed research will integrate research with teaching and training of undergraduate students.",nsf_api,Northeastern University,100.0,exact
1031584,1507621,"NONTECHNICAL SUMMARY

This award supports theoretical research and education to predict interesting new phases of electronic matter. The electronic and magnetic properties of materials underpin many modern technologies.  Understanding materials that present unusual electronic states helps to lay the knowledge foundation for new technologies, in this case new electronic devices and possibly devices that can exploit not only the charge but also the spin of the electron for their operation. Spin is an intrinsic quantum mechanical property of an electron; the electron can be loosely thought of as spinning. The PI aims to explore materials in which the electron's spin interacts strongly with its motion while at the same time electrons interact strongly with each other giving rise to correlations in their motion. Materials that combine both strong electron correlations and strong spin-orbit coupling present opportunities for the discovery of new states of matter.  The PI aims to study such materials with an eye towards predicting unusual properties and phases that may appear.  A graduate student will receive training in theoretical condensed matter and materials physics through this project, and the PI will engage in outreach activities to the general public and high school students, including historically underrepresented groups in physics, notably women and Hispanics.


TECHNICAL SUMMARY

This award supports theoretical research and education on materials with strong electronic correlations and strong spin-orbit coupling.   The main goals of this project are to: (i) Make specific material predictions for topological phases with correlations, (ii) Study the two-dimensional to three-dimensional crossover in correlated thin-film systems with strong spin-orbit coupling, and (iii) Investigate the physics of light-matter interaction, such as when a correlated thin-film with strong spin-orbit coupling is placed in a photonic waveguide or microcavity. The PI will focus on transition metal oxides with heavy transition metal ions, such as those from the 4d and 5d series.   Electronic correlations in some of these materials may be intermediate between highly correlated and weakly correlated.  A variety of techniques will be used including: exact diagonalization, first principles methods, and density functional theory combined with dynamical mean field theory.

A graduate student will receive training in theoretical condensed matter and materials physics through this project, and the PI will engage in outreach activities to the general public and high school students, including historically underrepresented groups in physics, notably women and Hispanics.",nsf_api,University of Texas at Austin,100.0,exact
1031768,1544895,"Part 1: Upper-limb motor impairments arise from a wide range of clinical conditions including amputations, spinal cord injury, or stroke. Addressing lost hand function, therefore, is a major focus of rehabilitation interventions; and research in robotic hands and hand exoskeletons aimed at restoring fine motor control functions gained significant speed recently. Integration of these robots with neural control mechanisms is also an ongoing research direction. We will develop prosthetic and wearable hands controlled via nested control that seamlessly blends neural control based on human brain activity and dynamic control based on sensors on robots. These Hand Augmentation using Nested Decision (HAND) systems  will also provide rudimentary tactile feedback to the user. The HAND design framework will contribute to the assistive and augmentative robotics field. The resulting technology will improve the quality of life for individuals with lost limb function. The project will help train engineers skilled in addressing multidisciplinary challenges. Through outreach activities, STEM careers will be promoted at the K-12 level, individuals from underrepresented groups in engineering will be recruited to engage in this research project, which will contribute to the diversity of the STEM workforce.

Part 2: The team previously introduced the concept of human-in-the-loop cyber-physical systems (HILCPS). Using the HILCPS hardware-software co-design and automatic synthesis infrastructure, we will develop prosthetic and wearable HAND systems that are robust to uncertainty in human intent inference from physiological signals. One challenge arises from the fact that the human and the cyber system jointly operate on the same physical element. Synthesis of networked real-time applications from algorithm design environments poses a framework challenge. These will be addressed by a tightly coupled optimal nested control strategy that relies on EEG-EMG-context fusion for human intent inference. Custom distributed embedded computational and robotic platforms will be built and iteratively refined. This work will enhance the HILCPS design framework, while simultaneously making novel contributions to body/brain interface technology and assistive/augmentative robot technology. Specifically we will (1) develop a theoretical EEG-EMG-context fusion framework for agile HILCPS application domains; (2) develop theory for and design novel control theoretic solutions to handle uncertainty, blend motion/force planning with high-level human intent and ambient intelligence to robustly execute daily manipulation activities; (3) further develop and refine the HILCPS domain-specific design framework to enable rapid deployment of HILCPS algorithms onto distributed embedded systems, empowering a new class of real-time algorithms that achieve distributed embedded sensing, analysis, and decision making; (4) develop new paradigms to replace, retrain or augment hand function via the prosthetic/wearable HAND by optimizing performance on a subject-by-subject basis.",nsf_api,Northeastern University,100.0,exact
1031771,1544636,"Part 1: Upper-limb motor impairments arise from a wide range of clinical conditions including amputations, spinal cord injury, or stroke. Addressing lost hand function, therefore, is a major focus of rehabilitation interventions; and research in robotic hands and hand exoskeletons aimed at restoring fine motor control functions gained significant speed recently. Integration of these robots with neural control mechanisms is also an ongoing research direction. We will develop prosthetic and wearable hands controlled via nested control that seamlessly blends neural control based on human brain activity and dynamic control based on sensors on robots. These Hand Augmentation using Nested Decision (HAND) systems  will also provide rudimentary tactile feedback to the user. The HAND design framework will contribute to the assistive and augmentative robotics field. The resulting technology will improve the quality of life for individuals with lost limb function. The project will help train engineers skilled in addressing multidisciplinary challenges. Through outreach activities, STEM careers will be promoted at the K-12 level, individuals from underrepresented groups in engineering will be recruited to engage in this research project, which will contribute to the diversity of the STEM workforce.

Part 2: The team previously introduced the concept of human-in-the-loop cyber-physical systems (HILCPS). Using the HILCPS hardware-software co-design and automatic synthesis infrastructure, we will develop prosthetic and wearable HAND systems that are robust to uncertainty in human intent inference from physiological signals. One challenge arises from the fact that the human and the cyber system jointly operate on the same physical element. Synthesis of networked real-time applications from algorithm design environments poses a framework challenge. These will be addressed by a tightly coupled optimal nested control strategy that relies on EEG-EMG-context fusion for human intent inference. Custom distributed embedded computational and robotic platforms will be built and iteratively refined. This work will enhance the HILCPS design framework, while simultaneously making novel contributions to body/brain interface technology and assistive/augmentative robot technology. Specifically we will (1) develop a theoretical EEG-EMG-context fusion framework for agile HILCPS application domains; (2) develop theory for and design novel control theoretic solutions to handle uncertainty, blend motion/force planning with high-level human intent and ambient intelligence to robustly execute daily manipulation activities; (3) further develop and refine the HILCPS domain-specific design framework to enable rapid deployment of HILCPS algorithms onto distributed embedded systems, empowering a new class of real-time algorithms that achieve distributed embedded sensing, analysis, and decision making; (4) develop new paradigms to replace, retrain or augment hand function via the prosthetic/wearable HAND by optimizing performance on a subject-by-subject basis.",nsf_api,Worcester Polytechnic Institute,100.0,exact
1031902,1463945,"The proposal aims at studying the problem of decentralized planning. The general technical area is decentralized partially observable Markov decision process (Dec-POMDP). The PI proposes a theory on macro-actions by using finite-state controllers of Dec-POMDPs. Macro-actions enable the planner to perform multiple planning steps in a single computation cycle whereas a planner using regular actions can only perform one action in each computation cycles. As a result, macro-actions have the potential to solve planning problems much more efficiently enabling (1) distributed planning tasks across multiple agents, (2) planning in environments where agents have only limited knowledge about the state of the world, and (3) planning in uncertain environments where actions might have multiple outcomes.

There are many potential areas of application of this research including distributed agents monitoring a network for security breaches, distributed military planning, and coordinating multiple robots involved in disaster recovery tasks.",nsf_api,University of New Hampshire,100.0,exact
1032122,1525412,"A little over a decade ago, GPUs were fixed-function processors built around a pipeline, dedicated to rendering 3-D graphics. In the past decade, as the potential for GPUs to provide massive compute parallelism became apparent, the software community developed new programming environments (CUDA and OpenCL) to leverage these massively parallel devices. Today, the leading graphics vendors tailor their GPU designs for general-purpose high-performance computing by providing higher compute throughput. While GPUs are able to provide high computational throughput by launching a large number of threads, memory bandwidth and system power continue to be limiting constraints for a number of applications.  

This project proposes to explore the use of silicon-photonic link technology to design the intra-chip and inter-chip networks in future GPU/APU systems with the goal of addressing the memory bandwidth constraint. In particular, we will investigate the potential of the silicon-photonic networks to efficiently support the memory hierarchy of a heterogeneous design, which integrates a CPU and a GPU (i.e., an Accelerated Processing Unit (APU)) that share the same memory address space. To this end, using state-of-the-art cycle-based simulators, we will evaluate a range of memory hierarchies and intra-chip/inter-chip silicon-photonic network architectures while running a demanding set of workloads that require high memory bandwidth. Additionally, this work will explore the limits and opportunities to leverage the high-bandwidth density and low latency of the silicon-photonic networks to architect the next generations APU devices that can provide better compute throughput. It is anticipated that the results of this research will clearly demonstrate the advantages of using silicon-photonic intra-chip/inter-chip networks in the memory hierarchy of GPU and APU devices. To catalyze and sustain research in this area of APUs and silicon-photonic networks, an open-source simulator that supports intra-chip and inter-chip silicon-photonic networks will be made available to the wider accelerator/networking research communities.

At a broader level, this work bridges the gap between the heterogeneous systems community and the on-chip/off-chip networks community and opens multiple opportunities for education and outreach.",nsf_api,Northeastern University,100.0,exact
1032247,1539567,"Communities on modern river deltas with total populations greater than 500 million people face threats from global reductions in river sediment, land subsidence and rising sea level. Risk mitigation efforts may require intensive computer simulations that are integrated with data collection and engineering analytics for guidance. This project establishes a Coastal Resilience Collaboratory with a three-fold mission: 1) enhance the collaboration among earth scientists, computer scientists, cyberinfrastructure specialists and coastal engineers tasked with solving the sustainability issues of deltaic coasts; 2) identify risk mitigation for coastal communities subject to flooding hazards using approaches that integrate restoration and protection; and 3) leverage NSF investments in cyberinfrastructure to address problems of major national importance involving engineering design guided by coastal system responses to specific hazard mitigation projects. Effective linkages of cyberinfrastructure that enables rapid sharing and integration of available data resources and computational tools will be evaluated. The project will also evaluate how effectively these cyberinfrastructure products promote the wider use of high-performance computing and data analytics in the coastal engineering and science research community. The proposed project has a wide range of broader impacts, ranging from education and workforce development, to dissemination of research results to the general public, K-12 students, and coastal managers and decision makers.

The Coastal Resilience Collaboratory core research program builds on a recently funded Coastal SEES project (EAR-1427389), which serves as the science driver for the cyberinfrastructre development and its enabled simulation experiments. One of the grand challenges for earth system science is to characterize dynamic environmental processes at appropriate space and time scales with integrated observation networks and models. The project advances four elements: 1) A simulation management system for a high-level web-based interface, improving multiphysics model usability for coastal scientists/engineers not familiar with advanced computing resources; 2) Application packaging for cloud-computing using Docker container technology to facilitate prototype simulation experiments in two large river deltas to test a range of hypotheses; 3) Accelerator technology to achieve high performance levels aimed at making a GPU- accelerated Boussinesq code base available to coastal engineers for the design of sustainable infrastructure; and 4)Aapplications for visualization and access to toolkits on mobile devices to support decision-making and educational activities. The three simulation experiments that test system interactions in the modeling framework proposed is expected to produce foundational knowledge that can evaluate potential impacts of deltaic landscape change on coasts around the world and suggest mitigation solutions.",nsf_api,Louisiana State University,100.0,exact
